hashtag,UserFriendFollowerRatiosMV_friendFollowerRatio_average,UserFriendFollowerRatiosMV_friendFollowerRatio_population_variance,UserFriendFollowerRatiosMV_friendFollowerRatio_population_standard_deviation,UserFriendFollowerRatiosMV_friendFollowerRatio_minValue,UserFriendFollowerRatiosMV_friendFollowerRatio_maxValue
evas,0.7289549126922075,0.0,0.0,0.7289549126922075,0.7289549126922075
radioshows,0.5513916333479366,0.0026849009320588364,0.05181602968251076,0.4756198347107438,0.6924979389942292
rums,0.15828891119922492,0.028446088382968276,0.1686596821500867,0.03118712273641851,0.6857142857142857
ЖизньЗаПравду,0.3822640581455594,0.04359795475953906,0.20880123265809294,0.0,0.9796803802297949
хеллоуин,0.3985785563322278,0.030471391971599066,0.17456056820370133,0.09479166666666666,0.9148336153412295
BatonRouge,0.5434889647366314,0.01378784882905467,0.11742167103671566,0.08771084337349398,0.7104421322019059
FDP,0.37131702911298115,0.020267357344675305,0.1423634691368376,0.07470870459218643,0.5618979664645023
FSIS,0.4523329427060778,0.015271970844959416,0.12357981568589353,0.0,0.7532467532467533
Fernsehgarten,0.3810343139754794,0.024021489179541,0.15498867435893823,0.16212534059945505,0.6877403201287668
IslamicState,0.5704488899143138,0.022204756762199636,0.149012606051299,0.22343821249430004,0.9120477928974444
Mashup,0.5526384266828251,0.002477429926155215,0.04977378754078511,0.4756198347107438,0.6924979389942292
PizzaGate,0.4745999559582766,0.019253532873008572,0.1387571002616031,0.20004133085348214,0.9120477928974444
Trump,0.4976335550990906,0.04053049203810444,0.20132186179872377,0.0,1.0
hiphop,0.503442873411745,0.01665362904161774,0.12904894049010143,0.12848360655737706,0.9120477928974444
np,0.503660461158031,0.01873530834765709,0.13687698253416128,0.1540880503144654,0.9784400760938491
true,0.3778908798291461,0.04309114563946993,0.20758406884794878,0.0,1.0
Харьков,0.4967663533778408,0.05613202645799366,0.23692198390608174,0.12870448772226925,0.9635728542914171
военное_питание,0.40906970854792396,0.026072721205724066,0.16147049639399783,0.23608964451313755,0.9317794201250711
город,0.625407186822342,0.040181324711175526,0.2004527992101271,0.10543478260869565,0.9978929592303104
32,0.7615368632134422,0.04926775962799564,0.22196341957177457,0.18977469670710573,0.9999193541883402
BHM,0.5544257499424794,0.011852580903472791,0.10886955912224863,0.1388888888888889,0.9120477928974444
CommonCore,0.5324120884184537,0.012506223804544522,0.11183122911130201,0.347242206235012,1.0
Durham,0.407125857324462,0.04548661513037028,0.213275913150947,0.10551330798479087,0.9120477928974444
FollowThewhiteRabbit,0.9120477928974444,0.0,0.0,0.9120477928974444,0.9120477928974444
IRSScandal,0.9120477928974444,0.0,0.0,0.9120477928974444,0.9120477928974444
IfIWereACop,0.646131245303336,0.00354127200715791,0.059508587675712064,0.5409937249254192,0.7104421322019059
MyPersonalHell,0.4888858111476323,0.008515657879386216,0.09228032227612892,0.30335570469798656,0.6671306955078439
RoyalBaby,0.4566564223037478,0.03439372538504241,0.18545545391021104,0.1075085324232082,0.9796803802297949
fakenews,0.4830773805709713,0.02982852974322365,0.1727093794303704,0.01791044776119403,0.9389656280115644
happy,0.3813498419379191,0.039568035102218166,0.1989171563797808,0.0,1.0
kah,0.3110948191593353,0.0,0.0,0.3110948191593353,0.3110948191593353
wednesdaywisdom,0.5346397325831261,0.01191382576246021,0.10915047302902636,0.2172859450726979,0.916080637599625
АнитаЦой,0.40412853750294236,0.023512941057639566,0.15333930043416646,0.17210682492581603,0.7784810126582279
Владивосток,0.7728710455035456,0.03811923238822076,0.1952414719987041,0.3588039867109635,1.0
Диверсант,0.4359840655214706,0.04142880345744942,0.20354066782205815,0.08915304606240713,0.9989403973509934
Луганск,0.5549603750557567,0.05704660946553695,0.23884432056370306,0.17034700315457413,0.9999193541883402
ОНФ,0.5719919305266105,0.055953543504002515,0.2365450136950735,0.09863013698630137,0.9886844653479043
Flint,0.5641193715034959,0.013191284570118944,0.11485331762782887,0.20004133085348214,0.7104421322019059
GoDawgs,0.4346821789921767,0.031392387159717955,0.17717896929296648,0.0948905109489051,1.0
Порошенко,0.4938475749218804,0.06721720324585828,0.2592628072937927,0.0,0.9999193541883402
Результат,0.865632228237633,0.02327308495166536,0.1525551865774001,0.16198501872659177,0.9989403973509934
BetterAlternativeToDebates,0.5490050098244891,0.004127630894123417,0.06424664111160534,0.43867192165293206,0.7778378325258699
CruzCrew,0.508458195724643,0.013192458609876504,0.11485842855392243,0.0641025641025641,1.0
JacksonStateShooting,0.5386788236034821,0.0049881007429043184,0.07062648754471879,0.36187845303867405,0.7104421322019059
Nemtsov,0.39698483321587913,0.03309702135731722,0.18192586775199732,0.11294993793959454,0.9843918191603875
POTUS,0.4964954905717136,0.0228553726259503,0.1511799346009592,0.10321969696969698,0.9310235219326128
PoliceAMovie,0.5372670658083114,0.0033243028033021183,0.05765676719433824,0.43867192165293206,0.6764783749308045
UnpopularRockBands,0.5022907080779421,0.015581905403322202,0.12482750259186555,0.25488372093023254,0.7778378325258699
WakeupAmerica,0.5537305855887623,0.0053187278738749755,0.07292960903415686,0.44885219492549333,0.7104421322019059
mari,0.3795344577281419,0.02234359101603195,0.1494777274915295,0.23897659227000545,0.5939346199291059
МаршМира,0.40844910285405833,0.04063669613904128,0.20158545616944015,0.09863013698630137,0.9999193541883402
ОтветимВзаимностью,0.4754458186513495,0.040470877305262436,0.20117374904609805,0.22490305902628177,0.9796803802297949
Путинпоздравляет,0.3889793233220036,0.0554145515738936,0.23540295574587333,0.09479166666666666,0.9989403973509934
ирак,0.5515924062474956,0.061508882124311486,0.24800984279723956,0.11332684824902724,0.9989403973509934
حلا_حرب_كيان_اسياد,0.0,0.0,0.0,0.0,0.0
مصر,0.3407963985531788,0.03235082996566845,0.17986336471240733,0.17558886509635974,0.7132125497127707
5колонна,0.45513956928835847,0.050961805486944504,0.22574721590076036,0.10795698924731183,0.9989403973509934
BernieSanders,0.5638741798722758,0.0191167221775173,0.13826323508987232,0.1268910157456005,0.926829268292683
BleepThePolice,0.6330034906433981,0.0053058298847836576,0.07284112770120776,0.5293542074363993,0.7104421322019059
Bullshiff,0.9120477928974444,0.0,0.0,0.9120477928974444,0.9120477928974444
Energy,0.5292160552832424,0.008432727322360757,0.09182988251305103,0.17565997011456086,0.6924979389942292
Hezbollah,0.5868096039508383,0.021457972457971538,0.14648540015295564,0.36889387984278493,0.9120477928974444
ISIS,0.5060254639650772,0.03737238555849172,0.19331938743564164,0.0,1.0
ISISwatchingyou,0.45398688898599765,0.00962236820690863,0.09809367057516316,0.1398176291793313,0.6227272727272727
NewsOneNow,0.5304894195063906,0.007303479636117892,0.0854603980573335,0.19055118110236222,0.6924979389942292
PokemonGo,0.5482797111535657,0.004278815701958474,0.0654126570470767,0.43867192165293206,0.6922714420358153
WakeUpWorldRussiaInvadedUkraine,0.3472885605571089,0.028834439269979754,0.16980706484118896,0.1076923076923077,0.9989403973509934
Wiretapping,0.5147092887904933,0.020635286370706572,0.14364987424535594,0.3180418220132923,0.9120477928974444
dog,0.5305148776159594,0.02396544423716292,0.15480776542913768,0.1268910157456005,0.9778947368421053
fakenews,0.47385262341586787,0.028670139140221262,0.1693225889839311,0.1166077738515901,0.9120477928974444
feelings,0.3681581555132843,0.03956197467571313,0.19890192225243358,0.041666666666666664,1.0
trndnl,0.5297616667069615,0.006079403564428145,0.07797053010226457,0.17660044150110377,0.7739383632240775
Луганск,0.5126374375702722,0.05473743294111417,0.23396032343351333,0.14872192099147946,0.9839531468151076
армия_питание,0.39782009540224755,0.019721228418516687,0.1404322912243359,0.23608964451313755,0.9148336153412295
образование,0.5406394598046236,0.053817103403823646,0.231985136170022,0.10354857475276323,0.9921707503828484
88,0.7927606845358589,0.044237190067603877,0.21032638937518963,0.48964810386060814,0.9979812809689851
AndThenIWasAskedToLeave,0.5307436401452965,0.010622893036993472,0.10306741986192083,0.3493723849372385,0.7778378325258699
BudgetMovies,0.5566426842735727,9.941128798357471E-4,0.03152955565553925,0.4889090673239071,0.6460961898813242
MileyCyrus,0.3691652402060738,0.019323659702780216,0.1390095669469559,0.0990990990990991,0.9152542372881356
PressPlay,0.55982511418835,0.00424650600288336,0.06516522080744729,0.4756198347107438,0.6924979389942292
SaudiArabia,0.6166640852028118,0.0382405143817307,0.19555182019539144,0.17565997011456086,0.9989403973509934
SongsHannibalWouldSing,0.5320450837910301,0.0015624565213257155,0.03952792078171726,0.43867192165293206,0.6460961898813242
TBT,0.467187748874696,0.028559984952634274,0.1689969968746021,0.08673469387755102,1.0
TheresASignIfEverISawOne,0.5323308566588516,0.0014748497985639104,0.03840377323341953,0.43867192165293206,0.6460961898813242
gunsense,0.5382160777916346,0.010047708520894238,0.1002382587682679,0.347242206235012,1.0
racism,0.5203513697510425,0.022531014473286468,0.15010334597631883,0.06341463414634146,0.9898167006109979
ГодРусскойЛитературы,0.3913357039383117,0.031256026534311504,0.1767937400880232,0.09479166666666666,0.9796803802297949
ДеньРетвита,0.3983670859564586,0.028336764933261385,0.16833527536812176,0.09861495844875347,0.9556046112337503
экономика,0.49157392167163905,0.03067825863357412,0.17515210142494472,0.11578044596912522,0.9987439208992238
سوريا,0.3960153105241448,0.08539124292064615,0.29221780048560725,0.0,1.0
9мая,0.48235844139603495,0.056591588889292645,0.2378898671429547,0.12104689203925845,0.9981292676082686
Brexit,0.46163463473956295,0.04027739595341307,0.20069229171398953,0.07374631268436578,0.9843918191603875
FindOurGirls,0.678367347256969,0.027320675944061554,0.16528967282943466,0.5564182194616977,0.9120477928974444
Followers,0.49458963865509215,0.025648051299584272,0.16015008991438084,0.05952380952380952,0.9120477928974444
G20HAM,0.49944796204647823,0.061112195826881266,0.24720881017245575,0.11137162954279015,0.9796803802297949
K9,0.4948868582120836,0.011861807620327604,0.10891192597841434,0.18867395570507428,0.9120477928974444
McCain,0.4201676375794267,0.03660172636102765,0.19131577656071036,0.1268910157456005,0.9120477928974444
RuleofLaw,0.5904663005990527,0.03468686396880113,0.18624409780930273,0.4604651162790698,0.9120477928974444
Terrorism,0.5045817801580582,0.01846658173432917,0.13589180157143096,0.1268910157456005,0.9120477928974444
cool,0.6014574232671867,0.029738241249140537,0.1724477928218872,0.34096594188955165,0.9932048627700801
РасскажиСтрашнуюИсторию,0.39662745421655776,0.030486599940684353,0.17460412349278684,0.09479166666666666,0.9148336153412295
погода,0.5377972944533816,0.051816258474863854,0.22763184855126017,0.13990672884743505,0.9981292676082686
пропаганда,0.50486732982288,0.04246939253929966,0.20608103391457366,0.23495145631067962,0.9072838642529304
أردوغان,0.4349683416170104,0.08093941199022106,0.28449852721977503,0.17558886509635974,1.0
1,0.5859708758410503,0.056191439204070714,0.2370473353658942,0.0,1.0
AndThatsHowIWentViral,0.5421723122161151,0.002335309177906858,0.048325036760532916,0.45478069607969984,0.6922714420358153
AskPutin,0.4954928316424742,0.04135834623640082,0.20336751519453844,0.10711553175210406,0.9188350441632848
BanIslam,0.4899716897643669,0.017852747845291297,0.1336141753156876,0.03234880450070324,0.9120477928974444
Elizabeth,0.5252050751197976,0.007037208330718883,0.08388807025268184,0.347242206235012,0.6663888710814796
EmmaRobertsWeLoveYou,0.943000238492726,0.0,0.0,0.943000238492726,0.943000238492726
FTP,0.5622284783472358,0.006953165880144862,0.08338564552814148,0.4409090909090909,0.7104421322019059
SoftenAFilm,0.4862527340891335,0.008561315683017509,0.09252737801871136,0.33581626319056485,0.6671306955078439
TMLtalk,0.4291753118934953,0.022999378918918897,0.15165546122352105,0.09929078014184398,0.7411764705882353
YouHaveGotTo,0.548182964165271,0.006853416118025815,0.08278536173760319,0.43867192165293206,0.7778378325258699
breaking,0.534803346676438,0.009738888868526788,0.09868580885075011,0.2215591197314435,1.0
fishtunas,0.5269261555189806,0.0015586143086139886,0.03947928961637973,0.43867192165293206,0.6460961898813242
whoisMuhammad,0.5092840918258764,0.007883608364336044,0.08878968613716373,0.29457364341085274,0.704225352112676
ГосподинПремьер,0.3763627549409534,0.024742756052108655,0.15729830276296264,0.1153184165232358,0.6139240506329114
РоссияСША,0.4723617856418822,0.056286569398683435,0.23724790704805687,0.09863013698630137,0.9989403973509934
вывоюетенестеми,0.3787255613320721,0.030960029608434757,0.1759546237199658,0.08915304606240713,0.9989403973509934
голос,0.4492221512425511,0.03682030754407096,0.19188618382799466,0.11716738197424893,0.9979812809689851
какпопастьвСирию,0.40408060088932246,0.06046834676607109,0.2459031247586559,0.0,0.8765527950310559
шоу1020,0.41268689189150803,0.02704797011705104,0.16446267089236707,0.17210682492581603,0.7973316391359594
14сентября,0.7209421831793075,6.828257834845955E-7,8.263327317035163E-4,0.720115850447604,0.721768515911011
BaltimoreVsRacism,0.5132733395783371,0.007564036277260886,0.08697146817928789,0.2215591197314435,0.7104421322019059
SXSW,0.5720913741559882,0.021111103664479984,0.14529660582573836,0.3165618448637317,0.9655172413793104
SecureTheBorder,0.4747553714581103,0.016430476742930918,0.12818142120811002,0.18867395570507428,0.9120477928974444
Sweden,0.5076322387683215,0.027071046737425254,0.16453281355834543,0.1268910157456005,0.9655172413793104
Syria,0.5106687309675929,0.0546149837818346,0.23369848904482587,0.0,0.9989403973509934
law,0.5295995752695778,0.022342489132356973,0.14947404166729744,0.20004133085348214,0.9778947368421053
sioa,0.49474839023122413,0.0017208342910898077,0.04148293975949399,0.42862190812720846,0.6035375323554789
Керри,0.4917927736194008,0.05597444806083483,0.2365891968388135,0.1302367941712204,0.9999193541883402
СТОПНАЦИ,0.4676445462356706,0.0365493695849843,0.19117889419332956,0.11294993793959454,0.940623367577921
производство,0.5026802832704718,0.06265405349253733,0.25030791735887487,0.1408,0.897970378496983
торговля,0.43049148850444297,0.03455309782051989,0.18588463578391812,0.11375291375291376,0.897970378496983
Aleppo,0.6202871633642796,0.04971161809767266,0.22296102371865953,0.11175115207373272,0.9989403973509934
Hillary2016,0.5298506434436172,0.010596013017797357,0.10293693709158709,0.32278123233465233,0.926829268292683
IslamicState,0.5836279293279614,0.033582806290232255,0.18325612210846395,0.13513513513513514,0.9120477928974444
LiberalCrybabies,0.9120477928974444,0.0,0.0,0.9120477928974444,0.9120477928974444
NotMyPresident,0.538948013200813,0.01445948246992867,0.12024758820836562,0.18867395570507428,0.9120477928974444
ReasonsWhyINeedDrugs,0.5377627874875821,0.0030980986233986258,0.05566056614335346,0.43867192165293206,0.7778378325258699
Support,0.5370892116249247,0.007289782052958776,0.08538022050193345,0.18181818181818182,0.6924979389942292
ThingsDoneByMistake,0.5777549979384464,0.004207719425626301,0.06486693630522641,0.4889090673239071,0.7778378325258699
ThingsSheSaysToAllTheBoys,0.5550130358690921,0.0053554156931674875,0.07318070574384677,0.37613542526837324,0.7778378325258699
Truth,0.5131597483720401,0.02309804570358882,0.1519804122365406,0.03234880450070324,0.926829268292683
YouAreARacistIf,0.5559084126446374,0.006740103410859378,0.08209813280982325,0.37613542526837324,0.7778378325258699
amberli,0.19304059652029826,0.0,0.0,0.19304059652029826,0.19304059652029826
ff,0.38938828011662996,0.029438981072914528,0.17157791545800563,0.07514450867052024,1.0
gametime,0.41293372178122123,0.027117940724940864,0.16467525838735114,0.1111111111111111,0.7790697674418605
racist,0.5186496975226693,0.03597386278861886,0.18966776950399047,0.0,0.9120477928974444
teaparty,0.5356597309073585,0.011644285321763412,0.10790868974166729,0.18867395570507428,0.9120477928974444
НОЧЬШЕРЛОКА,0.42146090046105306,0.027085556990729325,0.1645769029685798,0.17210682492581603,0.9345406338327622
ПридумайИмяСынуПутина,0.5763150204891635,0.037073917545838414,0.19254588426096886,0.13789778206364514,0.9089563286454478
СделановРоссии,0.3968022806825394,0.03149698662817663,0.17747390407656172,0.09479166666666666,0.9989403973509934
ТыЧёТакойУмный,0.7321059103940822,0.01590855434927565,0.12612911776935432,0.2722222222222222,0.9089563286454478
чп,0.4760140284618089,0.058442696827213376,0.24174924369522519,0.10543478260869565,0.9843918191603875
COMMON,0.5504112692057391,0.002285983923585921,0.04781196423057644,0.4756198347107438,0.6924979389942292
Немцов,0.3791307863281001,0.04152501322042016,0.2037768711616217,0.11716738197424893,0.9922072595529428
ЧМ2016,0.49469777620908356,0.052017869402514495,0.22807426291125987,0.11332684824902724,0.9796803802297949
20,0.7612725587130658,0.04566810143929272,0.21370096265410862,0.29659619133303344,0.9999193541883402
Audio,0.5482587234127049,0.0028770153478879204,0.05363781639746272,0.44258760107816714,0.6924979389942292
BlackWomenDidThat,0.5731488195250484,0.00940974670956381,0.0970038489420075,0.4013197360527894,0.7778378325258699
BuildTheWall,0.4624809994921174,0.019944249481745988,0.14122411083715836,0.14849785407725322,0.9120477928974444
ClintonScandals,0.49703954191337235,0.001489694485555032,0.03859656054048122,0.42935818682482524,0.5865586558655865
RedEye,0.5301487091123103,0.01774890877023042,0.13322503056944823,0.435976195047034,0.9120477928974444
ReinInDC,0.5073998037935347,0.010391614327018227,0.10193926783638495,0.347242206235012,0.9120477928974444
ShockingmurderinAtlanta,0.2636479935354012,0.021691442373740457,0.14728014928611546,0.09722222222222222,0.5452991452991452
SuperheroPresidentialSlogans,0.482298166533273,0.011703558475997834,0.10818298607451098,0.13013698630136986,0.6764783749308045
blacktolive,0.560404453871357,0.041927649102097383,0.20476242111798099,0.0900562851782364,0.7104421322019059
ddep,0.22942181232323156,0.022295978141897117,0.14931837844651646,0.0,0.5808276753960556
quote,0.40156706408154696,0.04125940846695877,0.20312412083984208,0.0,1.0
rantfortoday,0.49855618549943526,0.003281571355081445,0.057285001135388355,0.347242206235012,0.6035375323554789
teamtrump,0.48426495655099094,0.06029196172752737,0.24554421542265534,0.18867395570507428,0.9120477928974444
vaccines,0.4957000905811951,0.011937184294006236,0.10925742214607773,0.15384615384615385,0.7778378325258699
ЗнакКачества,0.37724750372149873,0.02659116096151049,0.16306796424040648,0.10365853658536585,0.9556046112337503
КорпусЗаЧистыеВыборы,0.720115850447604,0.0,0.0,0.720115850447604,0.720115850447604
РФ,0.4375899507179478,0.04652830418740852,0.21570420530765858,0.09820944112859468,0.9989403973509934
СолнечноеЗатмение,0.41804316466487607,0.02670006886793431,0.16340155711600277,0.16210045662100456,0.9796803802297949
Тольковрублях,0.4168696598809661,0.014484117410961249,0.12034997885733612,0.1809227579056506,0.5810147299509002
CNN,0.504554240288736,0.030098311955451,0.17348865079725242,0.042490118577075096,0.9843918191603875
CrookedHillary,0.49470516545487864,0.020865234749314836,0.14444803477138357,0.14849785407725322,0.9989403973509934
Herbstanfang,0.35055152811260715,0.026759275828391133,0.16358262691493597,0.16212534059945505,0.6877403201287668
IndependenceDay,0.5293200760984157,0.018435907142708336,0.13577889063734588,0.19055118110236222,0.9120477928974444
Marketing,0.513823342663529,0.012947826482376508,0.11378851647849403,0.1540880503144654,0.6924979389942292
NoBanNoWall,0.5526412503937997,0.008467199622388588,0.09201738760901979,0.4478662560492741,0.9120477928974444
WalterScott,0.5586178444797751,0.005553916909054535,0.07452460606440355,0.4329150579150579,0.7778378325258699
terrorism,0.4908489262632251,0.02559901169274937,0.15999691151003312,0.16198501872659177,0.9778947368421053
trumptrain,0.44017583069509586,0.023369379524975323,0.15287046649034378,0.01791044776119403,0.9120477928974444
МашаМыСТобой,0.33617362899821995,0.02020875857723569,0.14215751326340684,0.1085814360770578,0.7333091436865021
CNNisISIS,0.5461647606448766,0.06150296367969096,0.24799791063573692,0.18181818181818182,0.9120477928974444
DadRappers,0.5024498629431744,0.011564782117323131,0.10753967694448004,0.2674199623352166,0.7104421322019059
LabourDayTraditions,0.5202129965753785,0.0014005882627250315,0.03742443403346311,0.43867192165293206,0.579111877559819
OverheardAtRNC,0.5357087894753323,0.005859504475323058,0.07654740018657105,0.43867192165293206,0.7778378325258699
StopTank,0.5475610592152582,0.04574252570657505,0.21387502356884744,0.10010214504596528,0.9317794201250711
giftideasforpoliticians,0.544808247664492,0.0031157368838410577,0.05581878611937972,0.43867192165293206,0.6922714420358153
sports,0.514033694596056,0.014240897087270856,0.11933522986641815,0.0,1.0
ДеньГероев,0.43452122806350324,0.021283982786380138,0.1458903108036313,0.15166204986149584,0.6929824561403509
Меркель,0.49436608329677945,0.062493406028163834,0.2499868117084656,0.11332684824902724,1.0
Политика,0.48791658677046873,0.02752313689127683,0.16590098520285174,0.12919088064371928,0.9796803802297949
СИРИЯ,0.6596575946177754,0.09597041530056825,0.30979092191439095,0.08915304606240713,1.0
Ярош,0.44324287258415745,0.04032534930499343,0.2008117260146763,0.09680284191829484,0.9770378874856487
CBS,0.5202317218047479,0.02486920147208427,0.15769971931517276,0.20004133085348214,0.927710843373494
ElPaso,0.5632643551422464,0.009498503141349602,0.0974602644227359,0.347242206235012,0.8015337072221587
Eurovision2015,0.5137330854631709,0.04268614710480397,0.2066062610493786,0.09680284191829484,0.9796803802297949
HailState,0.38968726926020736,0.025139243806897416,0.1585535991609696,0.08484848484848485,0.7411764705882353
HillaryClinton,0.5158982520863187,0.0298525929140273,0.1727790291500311,0.09415584415584416,0.9989403973509934
NHprimary,0.49298076474039715,0.001439517445924536,0.03794097318104184,0.42471443406022846,0.6035375323554789
Nazi,0.4701850617863089,0.08780928805324548,0.296326320216827,0.0,0.982363315696649
Sochi2014,0.7380249679193902,0.033030788039727824,0.18174374278012387,0.4887573964497041,0.943000238492726
emms,0.33628011662291407,0.030329573953648745,0.1741538800993212,0.18867395570507428,0.5808276753960556
pigs,0.5513119871040675,0.011399035300353468,0.10676626480472878,0.34096594188955165,0.7871005333691901
racist,0.5450426548482765,0.017734394499474195,0.13317054666657413,0.20004133085348214,0.9120477928974444
МыЕдины,0.46990661525475075,0.053663380376380666,0.23165357838026304,0.11067388096409247,0.9989403973509934
НАТО,0.5019752814082417,0.06511163774420786,0.25516982138216865,0.10010214504596528,1.0
Область,0.8679113804674492,0.0237886749912867,0.15423577727390847,0.16198501872659177,0.9989403973509934
ПутинГоворит,0.39781731786210217,0.03447308584016164,0.1856692915916944,0.09479166666666666,0.9796803802297949
Эксклюзив,0.47315545001970316,0.08385546828001882,0.2895780866709683,0.12586805555555555,0.9768650896802703
комбинат_школьного_питания_петербург,0.41592970452365047,0.029421261203223775,0.17152626971756768,0.11332684824902724,0.9148336153412295
сочи,0.5532409817210413,0.015856001182093956,0.12592061460338397,0.4261069580218516,0.9072838642529304
BernieSanders,0.582025963819402,0.020997084041164266,0.14490370609878916,0.18867395570507428,0.9843918191603875
MH17,0.4748438876692624,0.05283776723692717,0.22986467157205165,0.09680284191829484,0.9999193541883402
MoldyLocks,0.6943469806194855,0.024392396769089508,0.15618065427283082,0.5531954536985281,0.9120477928974444
Mosul,0.6536832452127499,0.06842444694322271,0.2615806700488832,0.07692307692307693,0.9989403973509934
TrumpsArmy,0.49427323857603456,0.01654438463967329,0.12862497673342177,0.20556920556920558,0.9120477928974444
UndergroundWGN,0.5435094657984542,0.003341569548149785,0.05780631062565561,0.44193857965451055,0.6916055341824178
debates,0.537259530915961,0.006522875161450582,0.08076431861565218,0.43867192165293206,0.9120477928974444
eli,0.4842256125153892,0.009331958552800224,0.09660206288066639,0.38762354963472284,0.5808276753960556
galaxyS4,0.7346721934266649,0.017208444581720207,0.13118096120138856,0.2722222222222222,0.9089563286454478
newyork,0.3864777102733368,0.03239751976952396,0.17999311033904591,0.07514450867052024,1.0
toavoidworki,0.5499457747310911,0.0022894476675677814,0.04784817308495468,0.48094940662086194,0.6922714420358153
vrn,0.982277156497286,0.0,0.0,0.982277156497286,0.982277156497286
Corruption,0.5060999955526626,0.02737797112106675,0.16546289953057983,0.1268910157456005,0.9120477928974444
DemnDebate,0.4784951947897412,0.01630375928499245,0.12768617499554308,0.13013698630136986,1.0
Islamophobia,0.5338555887037634,0.02303431189354916,0.15177058968571336,0.15118513773222295,0.9120477928974444
КРЫМ,0.6433625217520337,0.08784602740819665,0.29638830511374203,0.11578044596912522,0.9989403973509934
ПобедаНовороссии,0.4125616475354721,0.01684280155712207,0.1297798195295481,0.24675867837724802,0.6785714285714286
Потрачено,0.5276520951088886,0.049352216750147365,0.22215358820002742,0.2428435114503817,0.8370267774699908
Сирия,0.456158203736937,0.053926500375228476,0.23222080090988506,0.0,1.0
AlfredHitchcock,0.4016091413011905,0.021274948310550695,0.1458593442688904,0.12142857142857143,0.7411764705882353
Cruz,0.5167593320905288,0.008786108220073282,0.09373424251613324,0.0641025641025641,0.7778378325258699
GameShowAMovie,0.5069207549302588,0.016573003335457987,0.12873617725976635,0.32362459546925565,0.6922714420358153
IfICouldntLie,0.5405303772208075,0.0026679186715856088,0.05165189901238491,0.43867192165293206,0.6922714420358153
ImmigrationAction,0.31972775341710763,0.03008306494391262,0.17344470284189317,0.09401709401709402,0.7692307692307693
PPCHistory,0.5339924528172044,0.006294910915649859,0.07934047463716018,0.19055118110236222,0.7104421322019059
ReasonsToLeaveEU,0.5306534595825396,0.006746957200435107,0.08213986364996662,0.35572519083969467,0.6922714420358153
RuOpen,0.8827741774868999,0.011216989074800822,0.10591028786100443,0.7768638896258955,0.9886844653479043
SoundCloud,0.49762301566575484,0.019559390564170376,0.13985489109848956,0.0,0.9784400760938491
black,0.5091248978871307,0.017572288392241092,0.1325605084187636,0.0900562851782364,0.9317794201250711
sadness,0.36119269974714496,0.037463212958645714,0.19355416027212052,0.0,1.0
БойкотТурции,0.3911340779100835,0.029921289191358835,0.17297771299031223,0.06060606060606061,0.9796803802297949
Футбол,0.43702658071017175,0.0433750498141253,0.2082667755887273,0.08915304606240713,0.9778947368421053
ЧеловекМешающийОбществу,0.4000136395595643,0.03392560076195809,0.1841890354010197,0.08915304606240713,0.9989403973509934
спб,0.4286803040418383,0.038798220383343,0.19697263866675238,0.09680284191829484,0.9962362478286045
CCW,0.5076013828800124,0.030506210575605087,0.17466027188689787,0.18867395570507428,0.9120477928974444
ClimateChange,0.5088966476484452,0.01597741307651756,0.12640179222035405,0.1297099794473624,0.926829268292683
EarthDay,0.5589113378666398,0.015106760052319115,0.12290956045938459,0.4013197360527894,0.9120477928974444
HappyObama,0.3087212041739536,0.0319318065651401,0.17869473009895984,0.09032258064516129,0.7269076305220884
StopCC,0.5605178817801206,0.004886637327712264,0.06990448717866589,0.44193857965451055,0.7104421322019059
alexdr,0.15,0.0,0.0,0.15,0.15
job,0.517564923843074,0.0199597431585246,0.14127895511548988,0.1901840490797546,0.8705283640173627
veterans,0.5097244301873274,0.019184992626214554,0.13850990082378425,0.18867395570507428,0.9120477928974444
video,0.4955580488666245,0.03187211150020689,0.178527621112832,0.07470870459218643,0.8085106382978723
Вещдоки,0.3833235601058097,0.03919584019135317,0.1979793933503009,0.1076923076923077,0.8811881188118812
Воронеж,0.6411560979668414,0.05903361692162772,0.2429683455136239,0.35570469798657717,0.982277156497286
башкортостан,0.8561433004152261,0.018503467144693968,0.13602744996762223,0.720115850447604,0.9921707503828484
فلسطين_تنتصر,0.2243794544114033,0.0,0.0,0.2243794544114033,0.2243794544114033
AmericanPower,0.4422887384117308,0.026237909561552822,0.16198120125975365,0.20580474934036938,0.9152542372881356
DescribeChristmasBadly,0.5442499590130787,0.0030436423991094556,0.05516921604581178,0.4350313266140016,0.6922714420358153
FOLLOWBACK,0.6986121556508437,0.029055941114902305,0.17045803329530207,0.24948453608247423,0.9089563286454478
IAmNotThePresidentBecause,0.5747027811204772,0.006530333196423672,0.08081047702138425,0.37613542526837324,0.7778378325258699
Justice,0.5058650947609358,0.021119857026824063,0.14532672509495306,0.09067017082785808,0.9120477928974444
Kiel,0.4229927102490617,0.012903803409251107,0.11359490925763842,0.23626943005181347,0.5436915887850468
OmarKhayyam,0.37475018071943006,0.020819744490627946,0.1442904864869058,0.07514450867052024,0.9317794201250711
ThankYouTour2016,0.5626492981048984,0.021443626271768716,0.1464364239926963,0.42471443406022846,0.9120477928974444
